Driver enabled. Microsteps: 16
TIM6 initialized at 10 kHz via HardwareTimer
Stepping running asynchronously at 10 kHz (100 µs intervals)
Setup complete.
3906,169,-0.002193,-49.00
3908,169,-0.000708,-49.00
3928,169,-0.000708,-49.00
3947,164,0.018840,-44.00
3967,166,-0.008074,-46.00
3987,165,0.003044,-45.00
4006,163,0.007161,-43.00
4026,165,-0.008063,-45.00
4046,165,-0.000659,-45.00
4065,163,0.007160,-43.00
4085,167,-0.015494,-47.00
4105,165,0.006743,-45.00
4124,163,0.007158,-43.00
4144,165,-0.008066,-45.00
4164,167,-0.008092,-47.00
4183,165,0.007131,-45.00
4203,166,-0.004378,-46.00
4223,166,-0.000677,-46.00
4243,167,-0.004392,-47.00
4262,167,-0.000691,-47.00
4282,169,-0.008122,-49.00
4302,166,0.010427,-46.00
4321,168,-0.008499,-48.00
4341,164,0.014154,-44.00
4361,166,-0.008085,-46.00
4380,164,0.007139,-44.00
4400,164,-0.000656,-44.00
4420,166,-0.008086,-46.00
4439,166,-0.000683,-46.00
4459,167,-0.004398,-47.00
4479,167,-0.000697,-47.00
4498,167,-0.000697,-47.00
4518,167,-0.000698,-47.00
4538,164,0.010447,-44.00
4558,168,-0.015520,-48.00
4577,168,-0.000712,-48.00
4597,164,0.014147,-44.00
4617,166,-0.008091,-46.00
4636,169,-0.012417,-49.00
4656,165,0.014132,-45.00
4676,165,-0.000676,-45.00
4695,165,-0.000676,-45.00
4715,167,-0.008107,-47.00
4735,166,0.003011,-46.00
4755,169,-0.011836,-49.00
4774,168,0.003179,-48.00
4794,169,-0.004433,-49.00
4814,171,-0.008162,-51.00
4833,168,0.010971,-48.00
4853,166,0.006710,-46.00
4873,170,-0.015554,-50.00
4892,169,0.003163,-49.00
4912,168,0.002980,-48.00
4932,164,0.014138,-44.00
4951,167,-0.012400,-47.00
4971,166,0.003005,-46.00
4991,170,-0.015558,-50.00
5010,168,0.007069,-48.00
5030,170,-0.008155,-50.00
5050,164,0.021539,-44.00
5069,170,-0.024133,-50.00
5089,166,0.014107,-46.00
5109,166,-0.000701,-46.00
5128,168,-0.008521,-48.00
5148,168,-0.000728,-48.00
5168,168,-0.000729,-48.00
5188,166,0.006701,-46.00
5207,165,0.003206,-45.00
5227,169,-0.015551,-49.00
5247,165,0.014116,-45.00
5266,166,-0.004602,-46.00
5286,166,-0.000706,-46.00
5306,170,-0.015566,-50.00
5325,171,-0.004669,-51.00
5345,167,0.014087,-47.00
5365,171,-0.015581,-51.00
5384,166,0.018776,-46.00
5404,165,0.003006,-45.00
5424,168,-0.011841,-48.00
5443,168,-0.000736,-48.00
5463,166,0.006693,-46.00
5483,165,0.003004,-45.00
5502,165,-0.000698,-45.00
5522,166,-0.004414,-46.00
5542,169,-0.011858,-49.00
5562,165,0.014108,-45.00
5581,169,-0.016340,-49.00
5601,168,0.002962,-48.00
5621,166,0.006689,-46.00
5640,163,0.011014,-43.00
5660,167,-0.015537,-47.00
5680,168,-0.004444,-48.00
5699,167,0.003167,-47.00
5719,166,0.002985,-46.00
5739,168,-0.008148,-48.00
5758,168,-0.000744,-48.00
5778,169,-0.004460,-49.00
5798,168,0.002956,-48.00
5817,167,0.003164,-47.00
5837,167,-0.000734,-47.00
5857,167,-0.000734,-47.00
5876,166,0.003175,-46.00
5896,172,-0.023012,-52.00
5916,164,0.028919,-44.00
5936,165,-0.004412,-45.00
