10380,126,-0.000260,-6.00
10399,125,0.007771,-5.00
10419,125,-0.000234,-5.00
10438,126,-0.008264,-6.00
10458,126,-0.000260,-6.00
10478,127,-0.007890,-7.00
10497,126,0.007744,-6.00
10517,127,-0.007890,-7.00
10537,125,0.014973,-5.00
10556,128,-0.024325,-8.00
10576,127,0.007317,-7.00
10595,126,0.007743,-6.00
10615,129,-0.023151,-9.00
10635,125,0.030180,-5.00
10654,124,0.007795,-4.00
10674,126,-0.015469,-6.00
10694,128,-0.015522,-8.00
10713,128,-0.000314,-8.00
10733,130,-0.015574,-10.00
10753,126,0.030153,-6.00
10772,126,-0.000262,-6.00
10792,126,-0.000263,-6.00
10812,127,-0.007893,-7.00
10831,126,0.007741,-6.00
10851,128,-0.015523,-8.00
10870,127,0.007715,-7.00
10890,129,-0.015549,-9.00
10910,129,-0.000342,-9.00
10929,123,0.047839,-3.00
10949,127,-0.030706,-7.00
10969,127,-0.000290,-7.00
10988,131,-0.032411,-11.00
11008,128,0.022495,-8.00
11027,126,0.015744,-6.00
11047,127,-0.007895,-7.00
11067,129,-0.015551,-9.00
11086,125,0.031777,-5.00
11106,131,-0.046019,-11.00
11126,128,0.022494,-8.00
11145,130,-0.016378,-10.00
11165,131,-0.008000,-11.00
11185,128,0.022493,-8.00
11204,128,-0.000318,-8.00
11224,127,0.007311,-7.00
11243,127,-0.000293,-7.00
11263,130,-0.023183,-10.00
11283,126,0.030149,-6.00
11302,127,-0.008297,-7.00
11322,128,-0.007923,-8.00
11342,128,-0.000320,-8.00
11361,126,0.015741,-6.00
11381,128,-0.015528,-8.00
11401,129,-0.007950,-9.00
11420,127,0.015714,-7.00
11440,130,-0.023184,-10.00
11460,126,0.030147,-6.00
11479,126,-0.000269,-6.00
11498,125,0.007761,-5.00
11518,125,-0.000243,-5.00
11538,128,-0.023133,-8.00
11558,124,0.030199,-4.00
11577,125,-0.008247,-5.00
11597,124,0.007387,-4.00
11616,125,-0.008248,-5.00
11636,123,0.015016,-3.00
11656,124,-0.007821,-4.00
11675,126,-0.016278,-6.00
11695,124,0.014990,-4.00
11715,126,-0.015478,-6.00
11734,123,0.023820,-3.00
11754,124,-0.007822,-4.00
11774,123,0.007412,-3.00
11793,122,0.007838,-2.00
11813,121,0.007464,-1.00
11833,121,-0.000140,-1.00
11852,122,-0.008170,-2.00
11872,119,0.022724,1.00
11891,121,-0.016148,-1.00
11911,120,0.007490,0.00
11930,121,-0.008144,-1.00
11950,119,0.015120,1.00
11970,123,-0.030608,-3.00
11989,119,0.031929,1.00
12009,121,-0.015348,-1.00
12029,122,-0.007770,-2.00
12048,120,0.015894,0.00
12068,120,-0.000114,0.00
12087,121,-0.008144,-1.00
12107,119,0.015120,1.00
12126,121,-0.016148,-1.00
12146,122,-0.007770,-2.00
12165,119,0.023924,1.00
12185,122,-0.022978,-2.00
12205,119,0.022724,1.00
12224,122,-0.024179,-2.00
12244,122,-0.000166,-2.00
12263,123,-0.008197,-3.00
12283,121,0.015067,-1.00
12303,123,-0.015400,-3.00
12322,124,-0.008223,-4.00
12342,124,-0.000219,-4.00
12362,124,-0.000219,-4.00
12381,123,0.007811,-3.00
12401,123,-0.000193,-3.00
12420,123,-0.000193,-3.00
12440,120,0.022697,0.00
12460,120,-0.000115,0.00
12479,122,-0.016175,-2.00
12499,119,0.022723,1.00
12519,119,-0.000089,1.00
12538,119,-0.000089,1.00
12557,121,-0.016149,-1.00
12577,120,0.007489,0.00
12597,120,-0.000115,0.00
12616,120,-0.000115,0.00
12636,119,0.007515,1.00
12656,117,0.015171,3.00
12675,118,-0.008067,2.00
12695,117,0.007568,3.00
12714,118,-0.008066,2.00
12734,119,-0.007692,1.00
12754,115,0.030432,5.00
12773,120,-0.040135,0.00
12793,117,0.022776,3.00
12813,118,-0.007666,2.00
12832,118,-0.000062,2.00
12852,119,-0.007692,1.00
12872,116,0.022802,4.00
12891,120,-0.032131,0.00
12911,119,0.007516,1.00
12931,121,-0.015348,-1.00
12950,117,0.031981,3.00
12970,118,-0.007666,2.00
12990,116,0.015198,4.00
13009,117,-0.008040,3.00
13029,118,-0.007666,2.00
13049,116,0.015198,4.00
13068,117,-0.008039,3.00
13088,121,-0.030555,-1.00
13108,116,0.038010,4.00
13127,119,-0.024100,1.00
13147,117,0.015173,3.00
13167,118,-0.007665,2.00
13186,116,0.015999,4.00
13206,120,-0.030529,0.00
13226,119,0.007517,1.00
13245,118,0.007943,2.00
13265,124,-0.045841,-4.00
13285,119,0.037932,1.00
13304,115,0.032034,5.00
13324,121,-0.045763,-1.00
13344,118,0.022751,2.00
13363,121,-0.024152,-1.00
13383,117,0.030381,3.00
13403,119,-0.015295,1.00
13422,122,-0.024178,-2.00
13442,122,-0.000165,-2.00
13461,118,0.031955,2.00
13481,120,-0.015321,0.00
13501,118,0.015147,2.00
13520,119,-0.008091,1.00
13540,121,-0.015347,-1.00
13560,117,0.030381,3.00
13579,119,-0.016095,1.00
13599,121,-0.015347,-1.00
13619,121,-0.000139,-1.00
13638,118,0.023951,2.00
13658,119,-0.007691,1.00
13678,120,-0.007717,0.00
13698,122,-0.015373,-2.00
13717,121,0.007865,-1.00
13737,122,-0.007769,-2.00
13757,122,-0.000165,-2.00
13776,121,0.007865,-1.00
13796,117,0.030381,3.00
13816,117,-0.000035,3.00
13835,122,-0.040186,-2.00
13855,115,0.053245,5.00
