Driver enabled. Microsteps: 16
TIM6 initialized at 10 kHz via HardwareTimer
Stepping running asynchronously at 10 kHz (100 µs intervals)
Setup complete.
3906,155,-0.003134,-35.00
3908,151,0.295249,-31.00
3928,152,-0.008338,-32.00
3947,152,-0.000934,-32.00
3967,152,-0.000935,-32.00
3987,151,0.006494,-31.00
4006,152,-0.008730,-32.00
4026,149,0.021353,-29.00
4046,150,-0.008290,-30.00
4065,149,0.006933,-29.00
4085,154,-0.038011,-34.00
4105,150,0.028728,-30.00
4124,154,-0.032167,-34.00
4144,152,0.013866,-32.00
4164,150,0.013918,-30.00
4183,151,-0.008710,-31.00
4203,149,0.013942,-29.00
4223,152,-0.023156,-32.00
4243,152,-0.000945,-32.00
4262,149,0.022513,-29.00
4282,150,-0.008298,-30.00
4302,149,0.006535,-29.00
4321,151,-0.016509,-31.00
4341,150,0.006508,-30.00
4361,153,-0.023187,-33.00
4380,151,0.014663,-31.00
4400,153,-0.015784,-33.00
4420,150,0.021313,-30.00
4440,153,-0.023190,-33.00
4459,148,0.038120,-28.00
4479,154,-0.045429,-34.00
4499,152,0.013854,-32.00
4518,154,-0.016594,-34.00
4538,152,0.013852,-32.00
4558,149,0.021334,-29.00
4577,149,-0.000879,-29.00
4597,153,-0.030599,-33.00
4617,151,0.013875,-31.00
4637,152,-0.008363,-32.00
4656,152,-0.000960,-32.00
4676,151,0.006469,-31.00
4695,152,-0.008755,-32.00
4715,154,-0.015822,-34.00
4735,155,-0.008445,-35.00
4754,157,-0.016681,-37.00
4774,157,-0.001095,-37.00
4794,155,0.013764,-35.00
4813,158,-0.024503,-38.00
4833,161,-0.023414,-41.00
4853,163,-0.016063,-43.00
4872,164,-0.009076,-44.00
4892,162,0.013577,-42.00
4912,161,0.006198,-41.00
4931,163,-0.016846,-43.00
4951,162,0.006170,-42.00
4971,159,0.021055,-39.00
4990,160,-0.008977,-40.00
5010,158,0.013676,-38.00
5030,162,-0.030853,-42.00
5049,157,0.037860,-37.00
5069,154,0.021182,-34.00
5089,157,-0.023321,-37.00
5108,157,-0.001110,-37.00
5128,155,0.013749,-35.00
5148,157,-0.015920,-37.00
5167,157,-0.001113,-37.00
5187,156,0.006317,-36.00
5207,155,0.006342,-35.00
5226,159,-0.032342,-39.00
5246,155,0.028552,-35.00
5266,155,-0.001064,-35.00
5285,155,-0.001065,-35.00
5305,154,0.006364,-34.00
5325,153,0.006389,-33.00
5344,158,-0.040114,-38.00
5364,158,-0.001147,-38.00
5384,158,-0.001148,-38.00
5403,155,0.022311,-35.00
5423,160,-0.038221,-40.00
5443,156,0.028518,-36.00
5462,155,0.006721,-35.00
5482,154,0.006357,-34.00
5501,154,-0.001048,-34.00
5521,156,-0.015909,-36.00
5541,156,-0.001102,-36.00
5561,153,0.021187,-33.00
5580,157,-0.032304,-37.00
5600,157,-0.001130,-37.00
5620,152,0.036019,-32.00
5639,153,-0.008821,-33.00
5659,151,0.013832,-31.00
5679,150,0.006453,-30.00
5699,152,-0.015811,-32.00
5718,154,-0.016644,-34.00
5738,154,-0.001057,-34.00
5758,149,0.036092,-29.00
5777,153,-0.032207,-33.00
5797,150,0.021257,-30.00
5817,153,-0.023246,-33.00
5836,153,-0.001035,-33.00
5856,156,-0.023326,-36.00
5876,154,0.013745,-34.00
5895,153,0.006757,-33.00
5915,155,-0.015898,-35.00
5935,157,-0.015951,-37.00
5954,151,0.045774,-31.00
5974,153,-0.015848,-33.00
5994,153,-0.001041,-33.00
6013,154,-0.008861,-34.00
6033,152,0.013791,-32.00
6053,153,-0.008447,-33.00
6072,151,0.014596,-31.00
6092,154,-0.023282,-34.00
6112,154,-0.001071,-34.00
6131,153,0.006747,-33.00
6151,156,-0.023337,-36.00
6171,155,0.006304,-35.00
6190,151,0.030178,-31.00
6210,151,-0.000997,-31.00
6230,153,-0.015858,-33.00
6249,154,-0.008870,-34.00
6269,151,0.021213,-31.00
6289,152,-0.008430,-32.00
6309,150,0.013833,-30.00
6328,155,-0.040074,-35.00
6348,151,0.028614,-31.00
6368,152,-0.008433,-32.00
6387,150,0.014610,-30.00
6407,155,-0.038128,-35.00
6427,151,0.028611,-31.00
6446,152,-0.008825,-32.00
6466,154,-0.015893,-34.00
6486,154,-0.001085,-34.00
6505,154,-0.001086,-34.00
6525,154,-0.001087,-34.00
6545,152,0.013772,-32.00
6564,154,-0.016676,-34.00
6584,152,0.013771,-32.00
6604,154,-0.015898,-34.00
6623,153,0.006729,-33.00
6643,152,0.006365,-32.00
6663,148,0.028680,-28.00
6682,150,-0.016576,-30.00
6702,153,-0.023279,-33.00
6722,155,-0.015928,-35.00
6741,150,0.037977,-30.00
6761,149,0.006439,-29.00
6781,153,-0.030686,-33.00
6801,152,0.006359,-32.00
6820,149,0.022413,-29.00
6840,153,-0.030688,-33.00
6860,151,0.013787,-31.00
6879,153,-0.016661,-33.00
6899,151,0.013785,-31.00
6919,155,-0.030743,-35.00
6939,151,0.028592,-31.00
6958,156,-0.040123,-36.00
6978,153,0.021134,-33.00
6998,154,-0.008508,-34.00
7017,151,0.022354,-31.00
7037,151,-0.001028,-31.00
7056,152,-0.008848,-32.00
7076,153,-0.008485,-33.00
7096,151,0.013778,-31.00
7116,154,-0.023321,-34.00
7135,153,0.006710,-33.00
7155,154,-0.008514,-34.00
7174,153,0.006709,-33.00
7194,153,-0.001086,-33.00
7214,153,-0.001087,-33.00
7234,152,0.006343,-32.00
7253,152,-0.001062,-32.00
7273,153,-0.008493,-33.00
7293,152,0.006341,-32.00
7313,154,-0.015924,-34.00
7332,153,0.006703,-33.00
7352,155,-0.015952,-35.00
7372,151,0.028575,-31.00
7391,152,-0.008861,-32.00
7411,150,0.013792,-30.00
7431,150,-0.001016,-30.00
7450,152,-0.016656,-32.00
7470,152,-0.001070,-32.00
7490,153,-0.008501,-33.00
7509,152,0.006722,-32.00
7529,149,0.021218,-29.00
7549,156,-0.053004,-36.00
7568,151,0.037920,-31.00
7588,152,-0.008478,-32.00
7608,151,0.006355,-31.00
7627,151,-0.001050,-31.00
7647,151,-0.001050,-31.00
7667,160,-0.067921,-40.00
7686,155,0.037812,-35.00
7706,155,-0.001157,-35.00
7726,155,-0.001158,-35.00
7746,156,-0.008589,-36.00
7765,153,0.022273,-33.00
7785,153,-0.001108,-33.00
7805,154,-0.008539,-34.00
7824,159,-0.040234,-39.00
7844,156,0.021023,-36.00
7864,156,-0.001190,-36.00
7883,153,0.022269,-33.00
7903,157,-0.030833,-37.00
7923,151,0.043362,-31.00
7942,153,-0.016701,-33.00
7962,154,-0.008545,-34.00
7981,158,-0.032421,-38.00
8001,155,0.021043,-35.00
8021,155,-0.001170,-35.00
8040,153,0.014469,-33.00
8060,155,-0.015979,-35.00
8080,158,-0.023462,-38.00
8099,152,0.045667,-32.00
8119,158,-0.045675,-38.00
8139,158,-0.001253,-38.00
8158,156,0.014386,-36.00
8178,154,0.013658,-34.00
8198,156,-0.016011,-36.00
8217,155,0.006616,-35.00
8237,155,-0.001179,-35.00
8257,154,0.006251,-34.00
8276,156,-0.016793,-36.00
8296,155,0.006223,-35.00
8316,159,-0.030902,-39.00
8335,158,0.006533,-38.00
8355,157,0.006168,-37.00
8375,157,-0.001236,-37.00
8394,155,0.014402,-35.00
8414,153,0.013674,-33.00
8434,149,0.028586,-29.00
8454,150,-0.008461,-30.00
8473,150,-0.001057,-30.00
8493,153,-0.023348,-33.00
