Driver enabled. Microsteps: 16
TIM6 initialized at 10 kHz via HardwareTimer
Stepping running asynchronously at 10 kHz (100 µs intervals)
Setup complete.
3906,157,-0.043739,-37.00
3908,156,0.945743,-36.00
3928,116,3.841423,4.00
3947,116,0.001424,4.00
3967,115,0.097816,5.00
3987,118,-0.287360,2.00
4006,119,-0.100805,1.00
4026,117,0.193032,3.00
4046,119,-0.191752,1.00
4065,118,0.101693,2.00
4085,122,-0.384928,-2.00
4105,118,0.384640,2.00
4124,122,-0.405139,-2.00
4144,121,0.095464,-1.00
4164,118,0.288640,2.00
4183,119,-0.100805,1.00
4203,117,0.193032,3.00
4223,117,0.001032,3.00
4242,114,0.305366,6.00
4262,114,0.002209,6.00
4282,115,-0.094183,5.00
4301,114,0.103262,6.00
4321,107,0.676953,13.00
4341,109,-0.187830,11.00
4360,107,0.207059,13.00
4380,109,-0.187830,11.00
4400,109,0.004171,11.00
4419,108,0.105616,12.00
4439,109,-0.091828,11.00
4459,108,0.100564,12.00
4478,107,0.106009,13.00
4498,105,0.197741,15.00
4518,103,0.198525,17.00
4537,104,-0.094919,16.00
4557,107,-0.283042,13.00
4576,104,0.309293,16.00
4596,103,0.102527,17.00
4616,103,0.006528,17.00
4635,103,0.006528,17.00
4655,103,0.006529,17.00
4675,104,-0.089863,16.00
4694,103,0.107583,17.00
4714,102,0.102922,18.00
4734,104,-0.185861,16.00
4753,101,0.310473,19.00
4773,102,-0.089076,18.00
4792,104,-0.195965,16.00
4812,103,0.102533,17.00
4832,106,-0.282642,14.00
4851,107,-0.096087,13.00
4871,106,0.101358,14.00
4891,112,-0.572993,8.00
4910,117,-0.504216,3.00
4930,114,0.290223,6.00
4950,116,-0.190561,4.00
4969,114,0.204329,6.00
4989,114,0.002223,6.00
5008,118,-0.403555,2.00
5028,123,-0.481305,-3.00
5048,125,-0.194089,-5.00
5067,127,-0.204978,-7.00
5087,127,-0.002873,-7.00
5106,126,0.098571,-6.00
5126,134,-0.773618,-14.00
5146,136,-0.198402,-16.00
5165,135,0.095042,-15.00
5185,138,-0.295187,-18.00
5205,141,-0.296364,-21.00
5224,145,-0.414143,-25.00
5244,144,0.086458,-24.00
5264,146,-0.202326,-26.00
5283,145,0.091118,-25.00
5303,148,-0.299112,-28.00
5323,149,-0.107505,-29.00
5342,151,-0.214395,-31.00
5362,151,-0.012291,-31.00
5382,153,-0.205076,-33.00
5401,156,-0.317411,-36.00
5421,155,0.082138,-35.00
5441,157,-0.206647,-37.00
5460,164,-0.724761,-44.00
5480,162,0.175390,-42.00
5500,163,-0.113003,-43.00
5519,161,0.185885,-41.00
5539,156,0.465738,-36.00
5559,163,-0.689007,-43.00
5578,166,-0.321342,-46.00
5598,170,-0.403754,-50.00
5618,168,0.173028,-48.00
5638,171,-0.308149,-51.00
5657,168,0.284183,-48.00
5677,167,0.077416,-47.00
5697,165,0.174198,-45.00
5716,169,-0.423582,-49.00
5736,168,0.077019,-48.00
5756,168,-0.018982,-48.00
5775,169,-0.120428,-49.00
5795,168,0.077015,-48.00
5815,170,-0.211771,-50.00
5835,169,0.076620,-49.00
5854,168,0.082063,-48.00
5874,171,-0.308168,-51.00
5894,169,0.172615,-49.00
5913,167,0.183503,-47.00
5933,169,-0.211388,-49.00
5953,166,0.269786,-46.00
5972,166,-0.018215,-46.00
5992,167,-0.114609,-47.00
6012,170,-0.307786,-50.00
6031,167,0.284546,-47.00
6051,174,-0.693357,-54.00
6071,168,0.556993,-48.00
6090,169,-0.120453,-49.00
6110,168,0.076990,-48.00
6130,170,-0.211795,-50.00
6149,167,0.284537,-47.00
6169,169,-0.211406,-49.00
6189,169,-0.019408,-49.00
6208,166,0.284924,-46.00
6228,168,-0.211019,-48.00
6248,166,0.173764,-46.00
6268,169,-0.307414,-49.00
6287,166,0.284919,-46.00
6307,169,-0.307417,-49.00
6327,168,0.076974,-48.00
6346,169,-0.120473,-49.00
