Driver enabled. Microsteps: 16
TIM6 initialized at 10 kHz via HardwareTimer
Stepping running asynchronously at 10 kHz (100 µs intervals)
Setup complete.
3906,128,-0.009457,-8.00
3908,125,2.878009,-5.00
3928,119,0.576361,1.00
3947,124,-0.506863,-4.00
3967,123,0.094793,-3.00
3986,123,-0.001208,-3.00
4006,121,0.191576,-1.00
4025,124,-0.304758,-4.00
4045,126,-0.194384,-6.00
4065,123,0.286792,-3.00
4084,124,-0.102653,-4.00
4104,122,0.191184,-2.00
4124,124,-0.193600,-4.00
4143,124,-0.001600,-4.00
4163,120,0.383968,0.00
4183,125,-0.481993,-5.00
4202,121,0.403786,-1.00
4222,125,-0.385993,-5.00
4242,123,0.190791,-3.00
4261,123,-0.001209,-3.00
4281,124,-0.097601,-4.00
4301,122,0.191183,-2.00
4320,122,-0.000817,-2.00
4340,123,-0.097209,-3.00
4359,125,-0.204099,-5.00
4379,121,0.383575,-1.00
4399,126,-0.482386,-6.00
4418,121,0.504837,-1.00
4438,121,-0.000426,-1.00
4457,120,0.101019,0.00
4477,124,-0.385602,-4.00
4497,122,0.191182,-2.00
4516,122,-0.000818,-2.00
4536,123,-0.097210,-3.00
4555,124,-0.102655,-4.00
4575,122,0.191182,-2.00
4595,124,-0.193602,-4.00
4614,125,-0.103047,-5.00
4634,123,0.190789,-3.00
4654,124,-0.097603,-4.00
4673,123,0.099842,-3.00
4693,123,-0.001211,-3.00
4713,123,-0.001211,-3.00
4732,123,-0.001211,-3.00
4752,123,-0.001211,-3.00
4771,125,-0.204101,-5.00
4791,122,0.287181,-2.00
4810,120,0.202070,0.00
4830,125,-0.481996,-5.00
4850,126,-0.098388,-6.00
4869,125,0.099057,-5.00
4889,125,-0.001996,-5.00
4909,123,0.190788,-3.00
4928,124,-0.102657,-4.00
4948,126,-0.194389,-6.00
4968,124,0.190395,-4.00
4987,124,-0.001605,-4.00
5007,125,-0.097997,-5.00
5027,127,-0.194781,-7.00
5046,123,0.402997,-3.00
5066,123,-0.001213,-3.00
5085,123,-0.001213,-3.00
5105,126,-0.290390,-6.00
5125,118,0.768746,2.00
5144,123,-0.506477,-3.00
5164,120,0.287962,0.00
5184,120,-0.000038,0.00
5203,120,-0.000038,0.00
5223,118,0.192746,2.00
5242,117,0.102191,3.00
5262,115,0.193923,5.00
5282,110,0.483883,10.00
5301,104,0.612551,16.00
5321,94,0.970156,26.00
5341,92,0.202941,28.00
5360,85,0.721055,35.00
5380,79,0.592040,41.00
5400,75,0.401609,45.00
5419,68,0.727723,52.00
5439,65,0.309532,55.00
5459,65,0.021534,55.00
5478,63,0.224425,57.00
5498,69,-0.556031,51.00
5517,77,-0.791586,43.00
5537,91,-1.332652,29.00
5556,136,-4.553661,-16.00
5576,156,-1.934134,-36.00
5596,158,-0.206919,-38.00
5616,157,0.081472,-37.00
5635,155,0.188360,-35.00
5655,156,-0.110139,-36.00
5675,160,-0.399708,-40.00
5694,155,0.491514,-35.00
5714,154,0.082642,-34.00
5734,154,-0.013359,-34.00
5753,150,0.392419,-30.00
5773,150,-0.011793,-30.00
5793,152,-0.204578,-32.00
5812,155,-0.316913,-35.00
5832,151,0.371812,-31.00
5852,157,-0.590541,-37.00
5871,156,0.086902,-36.00
5891,158,-0.206936,-38.00
5911,161,-0.304113,-41.00
5930,161,-0.016114,-41.00
5950,167,-0.594468,-47.00
5970,164,0.270707,-44.00
5989,166,-0.220184,-46.00
6009,169,-0.307256,-49.00
6029,168,0.077134,-48.00
6049,166,0.173917,-46.00
6068,166,-0.018084,-46.00
6088,168,-0.210870,-48.00
6108,168,-0.018871,-48.00
6127,169,-0.120318,-49.00
6147,170,-0.115659,-50.00
6167,168,0.173124,-48.00
6186,167,0.082567,-47.00
6206,168,-0.114879,-48.00
6226,169,-0.115273,-49.00
6245,168,0.082171,-48.00
6265,167,0.077508,-47.00
6285,170,-0.307669,-50.00
6304,170,-0.019671,-50.00
6324,168,0.173112,-48.00
6344,167,0.077502,-47.00
6363,166,0.082946,-46.00
6383,168,-0.210893,-48.00
6403,172,-0.404462,-52.00
6422,169,0.283870,-49.00
6442,168,0.077103,-48.00
6462,167,0.077493,-47.00
6481,171,-0.424287,-51.00
6501,168,0.269098,-48.00
6521,167,0.077489,-47.00
6540,170,-0.322847,-50.00
6560,170,-0.019691,-50.00
6580,169,0.076700,-49.00
6599,170,-0.120746,-50.00
6619,168,0.173089,-48.00
6639,169,-0.115305,-49.00
6659,168,0.077086,-48.00
6678,168,-0.018916,-48.00
6698,168,-0.018917,-48.00
6718,170,-0.211703,-50.00
6737,168,0.183185,-48.00
6757,166,0.173862,-46.00
6777,166,-0.018139,-46.00
6797,169,-0.307317,-49.00
6816,169,-0.019318,-49.00
6836,171,-0.212104,-51.00
6856,168,0.269070,-48.00
6875,166,0.183958,-46.00
6895,167,-0.114540,-47.00
6915,168,-0.114934,-48.00
6934,171,-0.323269,-51.00
6954,169,0.172671,-49.00
6974,170,-0.115723,-50.00
6993,169,0.081720,-49.00
7013,168,0.077058,-48.00
7033,163,0.463017,-43.00
7052,150,1.301796,-30.00
7072,155,-0.493849,-35.00
7091,156,-0.115295,-36.00
7111,164,-0.785380,-44.00
7131,166,-0.210165,-46.00
7150,165,0.083278,-45.00
7170,164,0.078616,-44.00
7190,165,-0.113777,-45.00
7209,164,0.083666,-44.00
7229,167,-0.306564,-47.00
7249,163,0.367002,-43.00
7268,167,-0.422777,-47.00
7288,164,0.270608,-44.00
7308,167,-0.306570,-47.00
7327,163,0.387207,-43.00
7347,163,-0.017005,-43.00
7367,160,0.272170,-40.00
7387,162,-0.208615,-42.00
7406,165,-0.320950,-45.00
7426,162,0.271382,-42.00
7446,160,0.176165,-40.00
7466,162,-0.208621,-42.00
7485,158,0.389157,-38.00
7505,159,-0.111447,-39.00
7525,160,-0.111840,-40.00
7544,158,0.187048,-38.00
7564,156,0.177726,-36.00
7584,159,-0.303452,-39.00
7603,156,0.288881,-36.00
7623,158,-0.207062,-38.00
7643,157,0.081329,-37.00
7662,158,-0.116117,-38.00
7682,157,0.081326,-37.00
7702,163,-0.593027,-43.00
7721,160,0.287306,-40.00
7741,158,0.176931,-38.00
7761,159,-0.111463,-39.00
7780,160,-0.116908,-40.00
7800,156,0.369711,-36.00
7820,157,-0.110682,-37.00
7840,159,-0.207467,-39.00
7859,155,0.390310,-35.00
7879,157,-0.206686,-37.00
7898,154,0.289647,-34.00
7918,151,0.275664,-31.00
7938,154,-0.301513,-34.00
7957,151,0.290820,-31.00
7977,150,0.084053,-30.00
7997,146,0.373620,-26.00
8016,147,-0.111825,-27.00
8036,145,0.182011,-25.00
8056,144,0.086402,-24.00
8075,143,0.091846,-23.00
8095,140,0.279969,-20.00
8115,135,0.473928,-15.00
8134,133,0.196817,-13.00
8154,132,0.091103,-12.00
8174,132,-0.004897,-12.00
8193,133,-0.106342,-13.00
8213,134,-0.101682,-14.00
8233,137,-0.294858,-17.00
8253,145,-0.777995,-25.00
8272,147,-0.212885,-27.00
8292,152,-0.492741,-32.00
8312,157,-0.494702,-37.00
8331,162,-0.521927,-42.00
8351,169,-0.691409,-49.00
8371,156,1.233686,-36.00
8390,152,0.391463,-32.00
8410,142,0.951172,-22.00
8430,152,-0.972749,-32.00
8449,153,-0.114194,-33.00
8469,154,-0.109535,-34.00
8489,144,0.950384,-24.00
8508,130,1.410609,-10.00
8528,128,0.188656,-8.00
8548,124,0.382224,-4.00
8567,104,2.027117,16.00
8587,80,2.319473,40.00
8607,54,2.521668,66.00
8626,32,2.257452,88.00
8646,34,-0.158487,86.00
8665,41,-0.676597,79.00
8685,55,-1.318715,65.00
8704,151,-9.713400,-31.00
8724,158,-0.687093,-38.00
8743,157,0.086351,-37.00
8763,158,-0.111095,-38.00
8783,157,0.081296,-37.00
8802,134,2.318522,-14.00
8822,104,2.886072,16.00
8842,109,-0.475888,11.00
8861,106,0.308447,14.00
8881,107,-0.091103,13.00
8901,108,-0.091495,12.00
8920,106,0.207395,14.00
8940,96,0.969211,24.00
8960,93,0.298387,27.00
8979,86,0.720501,34.00
8999,78,0.784270,42.00
9019,68,0.980192,52.00
9038,54,1.440418,66.00
9058,36,1.760740,84.00
9077,30,0.641411,90.00
9097,30,0.035098,90.00
9117,31,-0.061291,89.00
9136,38,-0.675401,82.00
9156,52,-1.317519,68.00
9175,76,-2.408188,44.00
9195,141,-6.248406,-21.00
9215,137,0.377161,-17.00
9234,122,1.514831,-2.00
9254,120,0.191825,0.00
9274,134,-1.349663,-14.00
9293,142,-0.817221,-22.00
9313,152,-0.972721,-32.00
9333,152,-0.012722,-32.00
9352,159,-0.722835,-39.00
9372,162,-0.304644,-42.00
9392,161,0.079746,-41.00
9411,163,-0.219144,-43.00
9431,157,0.561312,-37.00
9451,141,1.527583,-21.00
9471,154,-1.261514,-34.00
9490,154,-0.013515,-34.00
9510,151,0.275660,-31.00
9529,142,0.900661,-22.00
9549,137,0.473147,-17.00
9569,130,0.667891,-10.00
9588,123,0.706003,-3.00
9608,110,1.251731,10.00
9628,103,0.678475,17.00
9647,94,0.919478,26.00
9667,87,0.684749,33.00
9687,79,0.783887,41.00
9706,75,0.421666,45.00
9726,64,1.077770,56.00
9746,58,0.600124,62.00
9765,52,0.632794,68.00
